District_Name,Year,Kharif,Rabi,Autumn,Summer,Whole Year,Winter
Adilabad,2001,26.97433333333333,24.1915,25.10225,28.2525,27.897666666666662,26.1015
Adilabad,2002,27.74266666666667,24.0915,25.64925,28.71575,30.20955555555556,25.0485
Adilabad,2003,27.875666666666664,24.20975,25.6555,29.42925,30.418962962962954,24.90525
Adilabad,2004,26.933333333333334,23.62025,24.626,28.44275,30.343413580246903,25.49675
Adilabad,2005,26.57133333333333,23.70925,24.844,27.74225,29.73395113168725,24.2815
Adilabad,2006,26.687,24.10175,25.18275,27.459,29.40199592764061,24.8045
Adilabad,2007,27.235,23.59525,24.99675,28.08325,29.98616632730339,25.1375
Adilabad,2008,26.74833333333333,23.1835,24.53275,28.89275,30.040763860608617,24.30375
Adilabad,2009,27.177666666666667,23.313,24.445,28.797,30.04256365505072,24.21675
Adilabad,2010,26.756,23.48475,24.56875,27.38775,29.66888030458756,24.75525
Adilabad,2011,27.54433333333333,23.572,25.49,29.26925,29.949073358715623,24.2745
Adilabad,2012,26.977000000000004,23.9425,24.7345,28.82125,30.41567277989297,25.479
Adilabad,2013,27.241,24.3765,25.87525,28.67675,30.05055606499108,24.67325
Adilabad,2014,27.54433333333333,24.15075,25.074,29.29225,30.609296338749257,24.9665
Adilabad,2015,26.767,23.522,24.789,27.81825,29.96727469489577,24.89175
Adilabad,2016,27.532666666666668,24.56175,25.546,27.742,30.04535622457465,24.908
Adilabad,2017,27.374666666666663,24.49275,25.8095,28.21225,30.381863018714554,25.678
Adilabad,2018,26.943333333333328,24.2955,25.4445,28.21325,30.481155251559542,25.63325
Agra,2001,26.831333333333333,19.1105,22.39375,30.380000000000003,25.75825,19.07775
Agra,2002,28.801,20.21575,23.847,30.849500000000003,27.84252083333333,18.10075
Agra,2003,29.876,20.43125,24.12,32.90825,29.057793402777776,19.18025
Agra,2004,28.325666666666667,20.245,23.605,30.497,28.67239945023148,19.4015
Agra,2005,28.36733333333333,19.395,23.0885,30.427,27.730116620852623,17.8485
Agra,2006,27.95133333333333,20.39175,23.205,30.34975,27.96167638507105,18.62875
Agra,2007,28.087,19.3785,23.05775,31.51925,28.145889698755923,18.43025
Agra,2008,27.761,19.9065,23.02975,31.032000000000004,28.05357414156299,18.465
Agra,2009,28.282666666666668,20.326500000000003,23.29225,31.02225,28.316214511796915,18.44825
Agra,2010,27.726333333333333,20.417,23.169,30.3995,28.16393454264974,19.35875
Agra,2011,28.34166666666667,20.0575,23.71475,31.213,28.23716121188748,18.121
Agra,2012,27.680333333333333,19.2545,22.6765,29.971750000000004,27.59368010099062,18.1175
Agra,2013,27.602666666666668,18.573,22.22025,30.4315,27.12505667508256,17.518
Agra,2014,28.582666666666668,19.956,23.7025,30.99375,28.08883805625688,17.87025
Agra,2015,28.363,20.10275,23.57525,30.84975,28.46731983802141,18.6915
Agra,2016,28.781333333333333,20.8455,24.21725,30.355,28.35202665316845,18.3065
Agra,2017,29.290666666666667,20.60525,24.43175,30.57875,28.339335554430704,18.9075
Agra,2018,28.334,20.629,23.76225,31.2335,28.82711129620256,19.0955
Ahmadabad,2001,28.12433333333333,23.5475,25.99175,29.49725,27.0475,22.62175
Ahmadabad,2002,28.502,23.98475,26.09275,29.3275,29.401458333333338,22.4685
Ahmadabad,2003,30.759,25.361249999999995,27.86225,31.30775,30.82962152777778,23.48175
Ahmadabad,2004,28.727666666666664,24.357499999999995,26.177,29.81275,30.26355179398148,23.70225
Ahmadabad,2005,28.424333333333337,23.95625,26.41,29.14225,29.49596264949845,22.1525
Ahmadabad,2006,27.796666666666663,24.243,25.694,29.12925,29.489246887458204,22.823
Ahmadabad,2007,27.951666666666668,23.42175,25.632,29.621,29.493853907288184,22.3605
Ahmadabad,2008,27.897,23.84325,25.67675,29.6435,29.30723782560735,22.26325
Ahmadabad,2009,29.243666666666662,24.78175,26.77925,30.17125,30.15360315213395,23.241
Ahmadabad,2010,28.290000000000003,23.915750000000003,25.62375,28.975250000000003,29.574716929344493,23.07
Ahmadabad,2011,29.354,24.0105,26.475500000000004,30.46225,29.85972641077871,22.298500000000004
Ahmadabad,2012,27.912666666666667,23.68025,25.54825,29.34625,29.752477200898227,23.50525
Ahmadabad,2013,28.05333333333333,23.62225,25.82525,29.24825,29.21912310007485,22.297
Ahmadabad,2014,29.201,23.97275,26.035,29.82375,29.77517692500623,22.221
Ahmadabad,2015,28.343666666666667,23.318,25.76225,29.379250000000003,29.44818141041718,22.57925
Ahmadabad,2016,29.015,24.55625,26.606250000000003,29.603250000000003,29.673265117534765,22.42825
Ahmadabad,2017,29.02,24.16125,26.583,28.885,29.45868875979457,22.5815
Ahmadabad,2018,28.70533333333333,24.387500000000003,26.56275,29.503,29.923307396649545,22.880000000000003
Ajmer,2001,26.83333333333333,20.34775,23.50975,29.1515,25.59283333333333,19.98375
Ajmer,2002,27.78933333333333,20.419,23.68825,29.45925,27.475902777777776,18.43625
Ajmer,2003,29.540000000000003,21.03375,24.45025,31.25675,28.61074189814815,19.768
Ajmer,2004,27.895333333333337,21.01575,24.01625,29.41475,28.48806182484568,20.192
Ajmer,2005,27.57466666666667,20.5495,23.879250000000003,29.10225,27.684338485403803,18.7305
Ajmer,2006,26.847666666666665,20.79925,23.033,28.85825,27.59436154045032,19.265
Ajmer,2007,27.130666666666663,20.19275,23.18275,29.75825,27.64861346170419,19.29075
Ajmer,2008,26.616666666666664,20.4875,23.0495,29.4915,27.54246778847535,19.1365
Ajmer,2009,28.19233333333333,21.333,24.17975,29.298,28.07137231570628,19.5525
Ajmer,2010,26.331333333333333,20.72575,22.99,28.4025,27.727531026308856,20.08275
Ajmer,2011,27.860333333333333,20.75425,24.095,29.99375,27.994377585525736,18.92325
Ajmer,2012,26.799333333333333,20.1455,23.00475,28.65025,27.61303146546048,19.852
Ajmer,2013,26.39433333333333,19.0525,22.06125,28.9165,26.754252622121708,18.6485
Ajmer,2014,28.370666666666665,21.11975,24.23475,30.13775,28.259187718510145,19.39475
Ajmer,2015,27.76533333333333,21.0395,24.20925,29.3335,28.306932309875844,19.55875
Ajmer,2016,28.20133333333333,21.7065,24.503,29.555750000000003,28.41949435915632,19.628
Ajmer,2017,28.593333333333334,21.32825,24.81325,28.9315,28.01354119659636,19.81325
Ajmer,2018,28.47666666666667,21.70125,24.935,30.49875,28.9361284330497,20.05225
Akola,2001,26.28033333333333,23.42075,24.559,27.662000000000003,26.94916666666666,24.7975
Akola,2002,27.12733333333333,23.6485,25.12375,27.44175,29.236597222222223,24.34175
Akola,2003,27.298,23.91725,25.2585,28.615250000000003,29.793216435185183,24.32925
Akola,2004,26.442,23.1275,24.05075,27.75175,29.529434702932104,24.48775
Akola,2005,25.484333333333336,23.15725,24.2895,26.6295,28.66736955857768,23.0755
Akola,2006,25.999,23.31825,24.26525,26.59275,28.480114129881468,23.44175
Akola,2007,26.694000000000003,22.94,24.617000000000004,27.383,29.040592844156787,23.67475
Akola,2008,25.91933333333333,22.96625,23.90525,27.9915,29.19529940367973,23.74025
Akola,2009,26.386666666666667,22.993,24.02625,27.976000000000003,29.11527495030664,22.95275
Akola,2010,26.018666666666665,23.01125,24.11525,26.394749999999995,28.621106245858886,23.58875
Akola,2011,27.048,23.42975,25.43775,28.65075,29.361175520488235,23.304
Akola,2012,26.108,23.10825,23.835,27.859,29.570847960040684,24.80975
Akola,2013,25.985,23.25725,24.8555,26.9205,28.450153996670064,22.866
Akola,2014,26.91633333333333,23.216,24.42225,28.520000000000003,29.54734616638917,23.27
Akola,2015,25.839666666666663,22.361,23.6775,26.8435,28.797362180532435,23.48875
Akola,2016,27.54233333333333,24.0525,25.435,27.519250000000003,29.28503018171104,23.427
Akola,2017,26.82933333333333,23.833,25.39475,27.479,29.411502515142587,24.761
Akola,2018,25.703000000000003,23.452,24.52075,26.867000000000004,29.30387520959522,24.505000000000003
Aligarh,2001,27.483666666666668,19.308,22.78075,30.61775,25.68725,18.70675
Aligarh,2002,28.737666666666662,19.5775,23.332249999999995,31.0085,27.481354166666662,17.51325
Aligarh,2003,30.11833333333333,20.25975,24.276,33.037,28.840279513888888,18.811
Aligarh,2004,28.540000000000003,20.202,23.55725,30.6945,28.510106626157405,18.98675
Aligarh,2005,28.59466666666667,19.207,23.1035,30.75775,27.56750888551311,17.340249999999997
Aligarh,2006,28.215,20.164250000000003,23.202,30.82275,27.761625740459426,18.11525
Aligarh,2007,28.458,18.94375,22.97225,31.679,27.861385478371613,17.812
Aligarh,2008,28.055000000000003,19.57525,22.964500000000005,31.1625,27.7621987898643,17.87375
Aligarh,2009,28.35233333333333,19.817,23.09775,31.142,27.97359989915536,17.9615
Aligarh,2010,28.20233333333333,20.10425,23.225500000000004,30.919500000000003,28.018966658262944,18.82375
Aligarh,2011,28.514666666666667,19.7835,23.640500000000003,31.4595,28.10466388818858,17.671
Aligarh,2012,28.023333333333337,19.0255,22.7215,30.30225,27.560138657349054,17.8425
Aligarh,2013,27.787333333333336,18.13825,22.05325,30.72575,26.86617822144576,16.929750000000002
Aligarh,2014,28.656333333333336,19.532,23.546,31.07975,27.768098185120483,17.241
Aligarh,2015,28.872666666666664,19.7665,23.607,31.30825,28.34817484876004,18.2245
Aligarh,2016,28.927333333333333,20.2925,23.98075,30.590000000000003,28.09368123739667,17.65825
Aligarh,2017,29.52733333333333,20.08975,24.18925,30.93975,28.05030676978306,18.1395
Aligarh,2018,28.52333333333333,20.0775,23.387,31.4725,28.48519223081525,18.375
Allahabad,2001,27.24466666666667,20.463,23.27175,29.75175,26.049416666666666,20.34375
Allahabad,2002,26.824,20.133,22.937,28.9295,27.284284722222225,19.175
Allahabad,2003,28.035,20.054500000000004,23.175,30.93925,28.188440393518515,19.04775
Allahabad,2004,27.839,20.66125,23.772,29.4865,28.28795336612654,19.9295
Allahabad,2005,27.647,20.1195,23.25875,29.318,27.756912780510543,18.8595
Allahabad,2006,27.367,20.38075,22.9615,29.0815,27.65374273170921,19.49725
Allahabad,2007,26.97666666666667,19.82875,22.89125,29.64175,27.871061894309104,19.469
Allahabad,2008,27.33333333333333,20.4635,23.4375,29.51075,27.877088491192424,19.1075
Allahabad,2009,28.223,20.6585,23.431,30.36725,28.22400737426604,19.41475
Allahabad,2010,27.29733333333333,20.43175,23.06025,29.62775,28.34866728118884,20.216
Allahabad,2011,27.247666666666664,20.269,23.312,30.068,28.064555606765737,18.8865
Allahabad,2012,27.08933333333333,19.76525,22.62925,29.416,27.806796300563807,19.53175
Allahabad,2013,27.029333333333337,20.0125,22.9285,30.40375,27.788399691713646,19.0075
Allahabad,2014,28.21066666666667,20.967749999999995,24.27525,30.07025,28.275533307642803,18.98
Allahabad,2015,27.53,20.894,23.941,29.3535,28.25654444230357,19.569000000000003
Allahabad,2016,27.64033333333333,21.072,23.7255,29.061,28.084628703525297,19.229
Allahabad,2017,28.138666666666666,20.615,23.919,29.24675,27.80730239196044,19.1635
Allahabad,2018,27.442666666666668,20.52275,23.31425,30.32675,28.304941865996707,19.2115
Almora,2001,25.985666666666663,17.236,20.88375,28.45,23.54875,17.1705
Almora,2002,26.225,17.6755,20.91075,28.367,24.82014583333333,15.89075
Almora,2003,27.45,19.448,22.9095,29.64025,26.50084548611112,17.89675
Almora,2004,27.289,19.3735,22.10925,28.6345,26.65657045717592,18.01
Almora,2005,26.749,17.86625,21.58275,28.281250000000004,25.557047538098,16.337249999999997
Almora,2006,26.289,19.13125,21.3805,28.694,25.525337294841496,16.717
Almora,2007,26.653666666666663,17.041,21.119,28.72375,25.33644477457012,16.04
Almora,2008,25.823666666666668,17.986,21.109250000000003,27.914,25.08278706454752,16.158749999999998
Almora,2009,26.855666666666664,18.3365,22.09925,28.8585,25.54273225537896,16.28125
Almora,2010,26.705,18.7385,21.69375,29.2185,26.10189435461492,17.49825
Almora,2011,26.629666666666665,17.9945,21.625,28.848750000000003,25.79549119621791,16.09775
Almora,2012,25.939000000000004,17.92925,21.26425,27.86,25.361707599684824,16.42425
Almora,2013,25.869,17.044249999999998,20.44375,28.982000000000003,25.182142299973737,16.1705
Almora,2014,27.090333333333334,18.18875,23.299000000000003,29.39875,25.90184519166448,15.739999999999998
Almora,2015,27.65233333333333,19.55825,23.081,29.46725,27.68807043263871,19.05075
Almora,2016,28.137666666666664,20.42525,23.722,29.1195,26.863422536053232,17.332
Almora,2017,28.534333333333333,20.0725,23.81775,29.78,26.90595187800443,17.73475
Almora,2018,27.087,19.099,21.8845,29.612,26.949412656500368,17.650750000000002
Alwar,2001,26.588,18.5375,22.0265,29.731250000000003,24.974666666666664,18.28975
Alwar,2002,28.048666666666666,19.786250000000003,23.3095,30.3505,27.15597222222222,17.524749999999997
Alwar,2003,29.65833333333333,20.12275,23.90675,32.41425,28.347664351851847,18.63775
Alwar,2004,27.816666666666663,20.07225,23.278,29.88025,27.98955536265432,18.84275
Alwar,2005,27.69233333333333,19.28875,22.917,29.74075,27.097379613554526,17.269250000000003
Alwar,2006,27.265666666666664,19.933,22.726,29.79525,27.16303163446287,17.9315
Alwar,2007,27.652666666666665,19.06975,22.67575,30.70575,27.39775263620524,17.926000000000002
Alwar,2008,27.231,19.52075,22.6465,30.29475,27.25306271968377,17.792499999999997
Alwar,2009,27.974666666666668,19.984,23.0105,30.048,27.550505226640315,18.08475
Alwar,2010,27.165666666666667,20.00325,22.76225,29.689,27.445208768886697,18.824
Alwar,2011,27.865,19.68775,23.3825,30.6275,27.54668406407389,17.50675
Alwar,2012,27.23266666666667,18.9755,22.36975,29.39375,27.080390338672817,18.009
Alwar,2013,26.948,18.114,21.7015,29.64225,26.3054491948894,17.100499999999997
Alwar,2014,28.175666666666668,19.863,23.4225,30.39525,27.505120766240783,17.676000000000002
Alwar,2015,28.174333333333333,19.933,23.4705,30.3605,27.92417673052007,18.271500000000003
Alwar,2016,28.33633333333333,20.488,23.84125,29.93425,27.78859806087668,17.96975
